year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.05797199805804144,0.07417630528829183,109363.66714779178
1978,96.11000061035156,0.010620422212785982,0.0745788563633495,0.08408387111079307,125033.84379060392
1979,107.94000244140625,0.12308814645643164,0.18388908605921547,0.09432943536389259,151625.9367653882
1980,135.75999450683594,0.2577356997979631,0.3252402423991322,0.11433440006256103,197252.97861575728
1981,122.55000305175781,-0.09730400699458602,0.11642696433308483,0.13921365423853616,214703.33857191313
1982,140.63999938964844,0.14761318553578892,0.2521767458632672,0.1300550198459242,262000.486934421
1983,164.92999267578125,0.17271041945070312,0.25772329432908875,0.11103000022888183,319084.6353521721
1984,167.24000549316406,0.014006020250809244,0.11670718617999791,0.12458112444743574,353969.6954813468
1985,211.27999877929688,0.26333408179619405,0.3374439654004375,0.10619798398786975,448365.3510969694
