year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.0519959412743464,0.07417630528829183,109184.38544428094
1978,96.11000061035156,0.010620422212785982,0.06765390726651348,0.08408387111079307,124618.43797750768
1979,107.94000244140625,0.12308814645643164,0.17971265521617052,0.09432943536389259,150999.26817594003
1980,135.75999450683594,0.2577356997979631,0.32743672244439603,0.11433440006256103,196578.56385680672
1981,122.55000305175781,-0.09730400699458602,0.11008105722631073,0.13921365423853616,213629.20998286034
1982,140.63999938964844,0.14761318553578892,0.2599423694654403,0.1300550198459242,261237.4555186754
1983,164.92999267578125,0.17271041945070312,0.26639342603991845,0.11103000022888183,318863.9683857019
1984,167.24000549316406,0.014006020250809244,0.11151924002897441,0.12458112444743574,353235.54421136493
1985,211.27999877929688,0.26333408179619405,0.35140042146182765,0.10619798398786975,448935.13382221945
