year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.055406102139087636,0.07417630528829183,109286.69027022317
1978,96.11000061035156,0.010620422212785982,0.07119659911045392,0.08408387111079307,124841.98518361148
1979,107.94000244140625,0.12308814645643164,0.17651307171732206,0.09432943536389259,151132.36748292585
1980,135.75999450683594,0.2577356997979631,0.31373143479251947,0.11433440006256103,196121.63099912083
1981,122.55000305175781,-0.09730400699458602,0.1131958583052628,0.13921365423853616,213339.15236124443
1982,140.63999938964844,0.14761318553578892,0.2470208417165699,0.1300550198459242,260069.33451755228
1983,164.92999267578125,0.17271041945070312,0.2518210286119537,0.11103000022888183,316345.9357377626
1984,167.24000549316406,0.014006020250809244,0.11333564480049525,0.12458112444743574,350697.4356692769
1985,211.27999877929688,0.26333408179619405,0.3291789451732428,0.10619798398786975,443443.34233528643
