year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.05962831421635968,0.07417630528829183,109413.35663254133
1978,96.11000061035156,0.010620422212785982,0.07845451051779422,0.08408387111079307,125213.32402448502
1979,107.94000244140625,0.12308814645643164,0.1975381203348226,0.09432943536389259,152341.9464579953
1980,135.75999450683594,0.2577356997979631,0.34294836363841785,0.11433440006256103,198946.533620739
1981,122.55000305175781,-0.09730400699458602,0.10659110609203198,0.13921365423853616,215873.81716571946
1982,140.63999938964844,0.14761318553578892,0.23303027327367945,0.1300550198459242,262134.32835069927
1983,164.92999267578125,0.17271041945070312,0.24517053142735534,0.11103000022888183,318255.37640861125
1984,167.24000549316406,0.014006020250809244,0.10926190897415412,0.12458112444743574,352364.9136940103
1985,211.27999877929688,0.26333408179619405,0.3288833816065006,0.10619798398786975,445473.0124471929
