year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.0473124810008027,0.07417630528829183,109043.88163607463
1978,96.11000061035156,0.010620422212785982,0.06138321868393382,0.08408387111079307,124265.80729760922
1979,107.94000244140625,0.12308814645643164,0.16527291266592495,0.09432943536389259,150061.9750591632
1980,135.75999450683594,0.2577356997979631,0.30461900807915204,0.11433440006256103,194393.19908619233
1981,122.55000305175781,-0.09730400699458602,0.10421172665315105,0.13921365423853616,211023.17576385217
1982,140.63999938964844,0.14761318553578892,0.24991725518828367,0.1300550198459242,257537.9838963849
1983,164.92999267578125,0.17271041945070312,0.2548241137027047,0.11103000022888183,313596.1804563198
1984,167.24000549316406,0.014006020250809244,0.10530854469985798,0.12458112444743574,346980.8308892264
1985,211.27999877929688,0.26333408179619405,0.3350140198715838,0.10619798398786975,439457.2145997005
