year,sp500_price,sp500_return,note_return,bond_return,portfolio_value
1977,95.0999984741211,-0.11501954881495538,0.14835261057658367,0.07417630528829183,112075.08552334804
1978,96.11000061035156,0.010620422212785982,0.18940858664715812,0.08408387111079307,131746.70659242876
1979,107.94000244140625,0.12308814645643164,0.43483516364064845,0.09432943536389259,169147.99770815475
1980,135.75999450683594,0.2577356997979631,0.7441401997210483,0.11433440006256103,240148.96662266107
1981,122.55000305175781,-0.09730400699458602,0.2784273084770723,0.13921365423853616,270890.7976160975
1982,140.63999938964844,0.14761318553578892,0.5553364107634262,0.1300550198459242,352585.48843857617
1983,164.92999267578125,0.17271041945070312,0.5674808393591699,0.11103000022888183,458713.4862148657
1984,167.24000549316406,0.014006020250809244,0.27717428939648997,0.12458112444743574,526570.5743127766
1985,211.27999877929688,0.26333408179619405,0.7390641315681277,0.10619798398786975,725563.2130777426
